Unnamed: 0,Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Risk,saving_low,saving_med,saving_high,credit_low,credit_med,credit_high,rule_high_risk_1,rule_high_risk_2,rule_low_risk_1,rule_low_risk_2,rule_low_risk_3
172,34,female,3,own,little,moderate,2064,24,furniture/equipment,1,0.0,1.0,0.0,0.2678197062182183,0.9019852306887943,0.0,0.0,0.0,0.0,0.2678197062182183,0.0
173,33,male,2,own,little,moderate,1414,8,radio/TV,0,0.0,1.0,0.0,0.9491614245815918,0.6526325886054924,0.0,0.0,0.0,0.0,0.9491614245815918,0.0
174,26,male,2,own,little,little,3414,21,education,1,0.0,1.0,0.0,0.0,0.5801285126766553,0.662229616903809,0.0,0.0,0.0,0.0,0.0
175,53,female,3,own,,,7485,30,car,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
176,42,male,2,own,little,little,2577,12,furniture/equipment,0,0.0,1.0,0.0,0.0,0.9012179917900766,0.1558009377366202,0.0,0.0,0.0,0.0,0.0
177,52,male,2,own,quite rich,little,338,6,radio/TV,0,0.0,0.0,1.0,1.0,0.23985806109528796,0.0,0.0,0.0,1.0,0.0,0.23985806109528796
178,31,male,3,rent,little,,1963,12,radio/TV,0,0.0,1.0,0.0,0.3736897270716041,0.8632396663035429,0.0,0.0,0.0,0.0,0.3736897270716041,0.0
179,65,male,2,own,little,little,571,21,car,0,0.0,1.0,0.0,1.0,0.3292413927959177,0.0,0.0,0.0,0.0,1.0,0.0
180,28,male,2,own,little,,9572,36,business,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
181,30,male,3,own,little,moderate,4455,36,business,1,0.0,1.0,0.0,0.0,0.18078066589401331,1.0,0.0,0.0,0.0,0.0,0.0
182,40,male,1,own,,little,1647,21,car,1,1.0,0.0,0.0,0.7049266239990287,0.7420159203061222,0.0,0.0,0.7420159203061222,0.0,0.0,0.0
183,50,male,2,own,rich,,3777,24,furniture/equipment,0,0.0,0.0,1.0,0.0,0.4408746525593652,0.8818635601985396,0.0,0.0,0.0,0.0,0.4408746525593652
184,36,male,2,own,little,moderate,884,18,car,1,0.0,1.0,0.0,1.0,0.44931428044526156,0.0,0.0,0.0,0.0,1.0,0.0
185,31,male,2,own,little,,1360,15,radio/TV,0,0.0,1.0,0.0,1.0,0.6319171383401104,0.0,0.0,0.0,0.0,1.0,0.0
186,74,female,3,free,little,moderate,5129,9,car,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
187,68,male,0,free,little,moderate,1175,16,car,0,0.0,1.0,0.0,1.0,0.5609475402087091,0.0,0.0,0.0,0.0,1.0,0.0
188,20,male,2,own,moderate,little,674,12,radio/TV,1,0.0,0.0,1.0,1.0,0.36875419607988713,0.0,0.0,0.0,1.0,0.0,0.36875419607988713
189,33,female,2,own,little,moderate,3244,18,furniture/equipment,0,0.0,1.0,0.0,0.0,0.6453438190676728,0.5593707453883704,0.0,0.0,0.0,0.0,0.0
190,54,male,3,own,rich,,4591,24,business,1,0.0,0.0,1.0,0.0,0.12860842078119938,1.0,0.0,0.0,0.0,0.0,0.12860842078119938
191,34,male,1,free,moderate,moderate,3844,48,business,1,0.0,0.0,1.0,0.0,0.4151721494523172,0.9224020566193301,0.0,0.0,0.0,0.0,0.4151721494523172
192,36,male,2,own,little,moderate,3915,27,business,1,0.0,1.0,0.0,0.0,0.3879351685478334,0.9653607617816603,0.0,0.0,0.0,0.0,0.0
193,29,male,2,rent,little,,2108,6,radio/TV,0,0.0,1.0,0.0,0.2216981129751592,0.9188644864605872,0.0,0.0,0.0,0.0,0.2216981129751592,0.0
194,21,male,2,rent,moderate,moderate,3031,45,radio/TV,1,0.0,0.0,1.0,0.0,0.727054761781124,0.4304946299013797,0.0,0.0,0.0,0.0,0.727054761781124
195,34,female,3,own,little,moderate,1501,9,education,1,0.0,1.0,0.0,0.8579664561237249,0.686007480699719,0.0,0.0,0.0,0.0,0.8579664561237249,0.0
196,28,female,2,own,little,,1382,6,radio/TV,0,0.0,1.0,0.0,0.9827044014856348,0.6403567662260068,0.0,0.0,0.0,0.0,0.9827044014856348,0.0
197,27,female,2,rent,moderate,moderate,951,12,furniture/equipment,1,0.0,0.0,1.0,1.0,0.4750167835523097,0.0,0.0,0.0,1.0,0.0,0.4750167835523097
198,36,male,2,free,,moderate,2760,24,car,0,1.0,0.0,0.0,0.0,0.8310156325573931,0.2665254876620629,0.2665254876620629,0.8310156325573931,0.0,0.0,0.0
199,40,male,3,own,little,moderate,4297,18,furniture/equipment,1,0.0,1.0,0.0,0.0,0.2413925388927236,1.0,0.0,0.0,0.0,0.0,0.0
200,52,male,2,own,quite rich,,936,9,education,0,0.0,0.0,1.0,1.0,0.4692624918119257,0.0,0.0,0.0,1.0,0.0,0.4692624918119257
201,27,male,1,own,little,little,1168,12,car,0,0.0,1.0,0.0,1.0,0.5582622040631966,0.0,0.0,0.0,0.0,1.0,0.0
202,26,male,2,own,little,,5117,27,business,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
203,21,male,2,rent,little,little,902,12,education,1,0.0,1.0,0.0,1.0,0.45621943053372227,0.0,0.0,0.0,0.0,1.0,0.0
204,38,male,1,own,little,,1495,12,car,0,0.0,1.0,0.0,0.8642557642932329,0.6837057640035654,0.0,0.0,0.0,0.0,0.8642557642932329,0.0
205,38,male,3,free,little,little,10623,30,car,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
206,43,male,2,own,little,,1935,12,furniture/equipment,0,0.0,1.0,0.0,0.4030398318626417,0.852498321721493,0.0,0.0,0.0,0.0,0.4030398318626417,0.0
207,26,male,2,own,little,moderate,1424,12,domestic appliances,0,0.0,1.0,0.0,0.9386792442990783,0.6564687830990816,0.0,0.0,0.0,0.0,0.9386792442990783,0.0
208,21,male,1,own,little,little,6568,24,business,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
209,55,male,2,own,rich,,1413,12,car,0,0.0,0.0,1.0,0.9502096426098432,0.6522489691561335,0.0,0.0,0.0,0.9502096426098432,0.0,0.6522489691561335
210,33,male,2,own,,,3074,9,radio/TV,0,1.0,0.0,0.0,0.0,0.7105591254586903,0.45651187387293185,0.45651187387293185,0.7105591254586903,0.0,0.0,0.0
211,45,female,1,own,,,3835,36,radio/TV,0,1.0,0.0,0.0,0.0,0.41862472449654753,0.9169565869508657,0.9169565869508657,0.41862472449654753,0.0,0.0,0.0
212,50,male,2,own,little,little,5293,27,business,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
213,66,male,3,own,little,rich,1908,30,business,1,0.0,1.0,0.0,0.431341718625428,0.8421405965888019,0.0,0.0,0.0,0.0,0.431341718625428,0.0
214,51,male,2,own,,,3342,36,radio/TV,0,1.0,0.0,0.0,0.0,0.6077491130304981,0.6186658595560939,0.6186658595560939,0.6077491130304981,0.0,0.0,0.0
215,39,female,1,own,,moderate,932,6,education,0,1.0,0.0,0.0,1.0,0.46772801401449005,0.0,0.0,0.46772801401449005,0.0,0.0,0.0
216,31,male,2,own,little,little,3104,18,business,0,0.0,1.0,0.0,0.0,0.6990505419779225,0.4746634394344798,0.0,0.0,0.0,0.0,0.0
217,23,male,2,own,little,rich,3913,36,radio/TV,0,0.0,1.0,0.0,0.0,0.38870240744655127,0.9641506574108905,0.0,0.0,0.0,0.0,0.0
218,24,male,1,rent,little,little,3021,24,furniture/equipment,0,0.0,1.0,0.0,0.0,0.7308909562747133,0.4244441080475304,0.0,0.0,0.0,0.0,0.0
219,64,female,2,own,little,,1364,10,car,0,0.0,1.0,0.0,1.0,0.6334516161375461,0.0,0.0,0.0,0.0,1.0,0.0
220,26,male,1,own,little,moderate,625,12,radio/TV,0,0.0,1.0,0.0,1.0,0.3499568430612997,0.0,0.0,0.0,0.0,1.0,0.0
221,23,female,2,rent,,little,1200,12,education,0,1.0,0.0,0.0,1.0,0.5705380264426823,0.0,0.0,0.5705380264426823,0.0,0.0,0.0
222,30,male,2,own,little,,707,12,radio/TV,0,0.0,1.0,0.0,1.0,0.38141363790873173,0.0,0.0,0.0,0.0,1.0,0.0
223,32,male,2,own,,,2978,24,business,0,1.0,0.0,0.0,0.0,0.7473865925971472,0.39842686407597827,0.39842686407597827,0.7473865925971472,0.0,0.0,0.0
224,30,male,2,own,little,,4657,15,car,0,0.0,1.0,0.0,0.0,0.1032895371235103,1.0,0.0,0.0,0.0,0.0,0.0
225,27,male,2,own,little,,2613,36,repairs,0,0.0,1.0,0.0,0.0,0.8874076916131552,0.1775828164104778,0.0,0.0,0.0,0.0,0.0
226,27,male,2,own,rich,moderate,10961,48,radio/TV,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
227,53,male,3,free,little,little,7865,12,furniture/equipment,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
228,22,male,2,own,little,,1478,9,radio/TV,1,0.0,1.0,0.0,0.8820754707735058,0.6771842333644638,0.0,0.0,0.0,0.0,0.8820754707735058,0.0
229,22,male,2,free,little,little,3149,24,furniture/equipment,0,0.0,1.0,0.0,0.0,0.6817876667567708,0.5018907877768017,0.0,0.0,0.0,0.0,0.0
230,26,male,2,own,little,rich,4210,36,radio/TV,1,0.0,1.0,0.0,0.0,0.2747674309869502,1.0,0.0,0.0,0.0,0.0,0.0
231,51,male,1,free,quite rich,,2507,9,car,0,0.0,0.0,1.0,0.0,0.9280713532452014,0.1134472847596749,0.0,0.0,0.0,0.0,0.9280713532452014
232,35,male,2,own,moderate,,2141,12,radio/TV,0,0.0,0.0,1.0,0.18710691804286486,0.9315239282894316,0.0,0.0,0.0,0.18710691804286486,0.0,0.9315239282894316
233,25,male,1,own,little,moderate,866,18,radio/TV,0,0.0,1.0,0.0,1.0,0.44240913035680096,0.0,0.0,0.0,0.0,1.0,0.0
234,42,male,1,own,little,,1544,4,radio/TV,0,0.0,1.0,0.0,0.8128930809089171,0.7025031170221527,0.0,0.0,0.0,0.0,0.8128930809089171,0.0
235,30,male,3,own,little,little,1823,24,radio/TV,1,0.0,1.0,0.0,0.5204402510267921,0.8095329433932932,0.0,0.0,0.0,0.0,0.5204402510267921,0.0
236,23,male,0,own,,moderate,14555,6,car,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
237,61,male,1,rent,moderate,moderate,2767,21,business,1,0.0,0.0,1.0,0.0,0.8283302964118806,0.27076085295975744,0.0,0.0,0.0,0.0,0.8283302964118806
238,35,female,2,own,little,,1291,12,radio/TV,0,0.0,1.0,0.0,1.0,0.6054473963343445,0.0,0.0,0.0,0.0,1.0,0.0
239,39,male,2,own,little,little,2522,30,radio/TV,0,0.0,1.0,0.0,0.0,0.9223170615048175,0.1225230675404489,0.0,0.0,0.0,0.0,0.0
240,29,female,2,own,,little,915,24,car,1,1.0,0.0,0.0,1.0,0.4612064833753883,0.0,0.0,0.4612064833753883,0.0,0.0,0.0
241,51,male,2,own,little,,1595,6,radio/TV,0,0.0,1.0,0.0,0.7594339614680986,0.722067708939458,0.0,0.0,0.0,0.0,0.7594339614680986,0.0
242,24,male,2,free,little,little,4605,48,car,1,0.0,1.0,0.0,0.0,0.12323774849017444,1.0,0.0,0.0,0.0,0.0,0.0
243,27,female,2,own,little,,1185,12,business,0,0.0,1.0,0.0,1.0,0.5647837347022984,0.0,0.0,0.0,0.0,1.0,0.0
244,35,female,1,own,quite rich,,3447,12,education,0,0.0,0.0,1.0,0.0,0.5674690708478108,0.6821963390215118,0.0,0.0,0.0,0.0,0.5674690708478108
245,25,male,2,own,little,,1258,24,business,0,0.0,1.0,0.0,1.0,0.5927879545054999,0.0,0.0,0.0,0.0,1.0,0.0
246,52,male,2,own,little,,717,12,radio/TV,0,0.0,1.0,0.0,1.0,0.3852498324023209,0.0,0.0,0.0,0.0,1.0,0.0
247,35,male,2,rent,moderate,,1204,6,car,0,0.0,0.0,1.0,1.0,0.572072504240118,0.0,0.0,0.0,1.0,0.0,0.572072504240118
248,26,male,2,own,little,rich,1925,24,furniture/equipment,0,0.0,1.0,0.0,0.4135220121451551,0.8486621272279037,0.0,0.0,0.0,0.0,0.4135220121451551,0.0
249,22,female,2,rent,little,,433,18,radio/TV,1,0.0,1.0,0.0,1.0,0.2763019087843859,0.0,0.0,0.0,0.0,1.0,0.0
250,39,female,1,own,rich,little,666,6,car,0,0.0,0.0,1.0,1.0,0.3656852404850157,0.0,0.0,0.0,1.0,0.0,0.3656852404850157
251,46,female,1,own,little,rich,2251,12,furniture/equipment,0,0.0,1.0,0.0,0.07180293493521706,0.9737220677189136,0.0,0.0,0.0,0.0,0.07180293493521706,0.0
252,24,female,2,own,little,moderate,2150,30,car,1,0.0,1.0,0.0,0.17767295578860276,0.934976503333662,0.0,0.0,0.0,0.0,0.17767295578860276,0.0
253,35,male,2,own,moderate,,4151,24,furniture/equipment,0,0.0,0.0,1.0,0.0,0.29740097849912683,1.0,0.0,0.0,0.0,0.0,0.29740097849912683
254,24,male,2,own,,moderate,2030,9,furniture/equipment,0,1.0,0.0,0.0,0.303459119178764,0.8889421694105909,0.0,0.0,0.8889421694105909,0.0,0.0,0.0
255,27,male,1,own,,moderate,7418,60,radio/TV,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,35,male,1,own,little,,2684,24,radio/TV,0,0.0,1.0,0.0,0.0,0.8601707107086715,0.220541521572808,0.0,0.0,0.0,0.0,0.0
257,29,male,2,free,little,little,2149,12,radio/TV,1,0.0,1.0,0.0,0.17872117381685412,0.9345928838843031,0.0,0.0,0.0,0.0,0.17872117381685412,0.0
258,23,female,2,own,moderate,,3812,15,car,0,0.0,0.0,1.0,0.0,0.42744797183180283,0.9030403866870123,0.0,0.0,0.0,0.0,0.42744797183180283
259,57,female,1,own,moderate,,1154,11,radio/TV,0,0.0,0.0,1.0,1.0,0.5528915317721717,0.0,0.0,0.0,1.0,0.0,0.5528915317721717
260,27,male,2,own,little,little,1657,12,furniture/equipment,0,0.0,1.0,0.0,0.6944444437165153,0.7458521147997115,0.0,0.0,0.0,0.0,0.6944444437165153,0.0
261,55,female,2,own,little,little,1603,24,radio/TV,0,0.0,1.0,0.0,0.7510482172420878,0.7251366645343295,0.0,0.0,0.0,0.0,0.7510482172420878,0.0
262,36,male,3,free,little,little,5302,18,car,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
263,57,female,1,free,little,,2748,12,education,0,0.0,1.0,0.0,0.0,0.8356190659497001,0.2592648614374437,0.0,0.0,0.0,0.0,0.0
264,32,male,1,own,little,,1231,10,car,0,0.0,1.0,0.0,1.0,0.582430229372809,0.0,0.0,0.0,0.0,1.0,0.0
265,37,male,2,own,little,moderate,802,15,radio/TV,1,0.0,1.0,0.0,1.0,0.41785748559782965,0.0,0.0,0.0,0.0,1.0,0.0
266,36,male,2,own,,,6304,36,business,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
267,38,female,2,own,little,,1533,24,radio/TV,0,0.0,1.0,0.0,0.8244234792196818,0.6982833030792046,0.0,0.0,0.0,0.0,0.8244234792196818,0.0
268,45,male,3,own,little,little,8978,14,car,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
269,25,male,2,own,,,999,24,radio/TV,0,1.0,0.0,0.0,1.0,0.49343051712153807,0.0,0.0,0.49343051712153807,0.0,0.0,0.0
270,32,male,2,own,,,2662,18,car,0,1.0,0.0,0.0,0.0,0.8686103385945678,0.2072303734943395,0.2072303734943395,0.8686103385945678,0.0,0.0,0.0
271,37,female,2,rent,quite rich,,1402,12,furniture/equipment,0,0.0,0.0,1.0,0.9617400409206079,0.6480291552131854,0.0,0.0,0.0,0.9617400409206079,0.0,0.6480291552131854
272,36,male,3,free,,moderate,12169,48,car,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
273,28,male,2,own,little,moderate,3060,48,radio/TV,1,0.0,1.0,0.0,0.0,0.7159297977497152,0.44804114327754274,0.0,0.0,0.0,0.0,0.0
274,34,male,1,own,little,little,11998,30,repairs,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
275,32,male,2,own,little,,2697,9,radio/TV,0,0.0,1.0,0.0,0.0,0.8551836578670053,0.22840719998281214,0.0,0.0,0.0,0.0,0.0
276,26,female,2,own,little,,2404,18,radio/TV,0,0.0,1.0,0.0,0.0,0.9675841565291707,0.05112690966502682,0.0,0.0,0.0,0.0,0.0
277,49,male,1,own,,little,1262,12,furniture/equipment,0,1.0,0.0,0.0,1.0,0.5943224323029357,0.0,0.0,0.5943224323029357,0.0,0.0,0.0
278,32,female,2,own,little,,4611,6,furniture/equipment,1,0.0,1.0,0.0,0.0,0.1209360317940209,1.0,0.0,0.0,0.0,0.0,0.0
279,29,male,3,rent,moderate,,1901,24,radio/TV,0,0.0,0.0,1.0,0.4386792448231874,0.8394552604432894,0.0,0.0,0.0,0.4386792448231874,0.0,0.8394552604432894
280,23,male,2,rent,rich,,3368,15,car,0,0.0,0.0,1.0,0.0,0.5977750073471659,0.6343972163761021,0.0,0.0,0.0,0.0,0.5977750073471659
281,50,male,2,own,little,,1574,12,furniture/equipment,0,0.0,1.0,0.0,0.7814465400613768,0.7140117005029206,0.0,0.0,0.0,0.0,0.7814465400613768,0.0
282,49,male,1,own,,rich,1445,18,radio/TV,0,1.0,0.0,0.0,0.9166666657058001,0.6645247915356192,0.0,0.0,0.6645247915356192,0.0,0.0,0.0
283,63,male,2,own,,,1520,15,furniture/equipment,0,1.0,0.0,0.0,0.8380503135869494,0.6932962502375386,0.0,0.0,0.6932962502375386,0.0,0.0,0.0
284,37,male,2,own,moderate,moderate,3878,24,car,0,0.0,0.0,1.0,0.0,0.40212908817411364,0.9429738309224178,0.0,0.0,0.0,0.0,0.40212908817411364
285,35,female,1,own,little,little,10722,47,car,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
286,26,male,2,own,little,little,4788,48,car,0,0.0,1.0,0.0,0.0,0.05303538925749096,1.0,0.0,0.0,0.0,0.0,0.0
287,31,male,3,free,moderate,moderate,7582,48,vacation/others,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
288,49,female,2,own,little,moderate,1092,12,radio/TV,0,0.0,1.0,0.0,1.0,0.5291071259119182,0.0,0.0,0.0,0.0,1.0,0.0
289,48,male,2,own,little,little,1024,24,radio/TV,1,0.0,1.0,0.0,1.0,0.5030210033555113,0.0,0.0,0.0,0.0,1.0,0.0
290,26,male,2,own,little,,1076,12,business,0,0.0,1.0,0.0,1.0,0.5229692147221754,0.0,0.0,0.0,0.0,1.0,0.0
291,28,male,3,rent,little,moderate,9398,36,car,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
292,44,female,3,free,little,little,6419,24,car,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
293,56,male,2,free,little,rich,4796,42,car,0,0.0,1.0,0.0,0.0,0.04996643366261955,1.0,0.0,0.0,0.0,0.0,0.0
294,46,male,3,own,,,7629,48,business,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
295,26,female,2,own,little,moderate,9960,48,furniture/equipment,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
296,20,female,2,rent,,,4675,12,car,0,1.0,0.0,0.0,0.0,0.09638438703504959,1.0,1.0,0.09638438703504959,0.0,0.0,0.0
297,45,male,1,own,,,1287,10,car,0,1.0,0.0,0.0,1.0,0.6039129185369088,0.0,0.0,0.6039129185369088,0.0,0.0,0.0
298,43,male,2,own,little,,2515,18,furniture/equipment,0,0.0,1.0,0.0,0.0,0.92500239765033,0.11828770224275437,0.0,0.0,0.0,0.0,0.0
299,32,male,2,own,rich,moderate,2745,21,furniture/equipment,0,0.0,0.0,1.0,0.0,0.836769924297777,0.25744970488128893,0.0,0.0,0.0,0.0,0.836769924297777
300,54,female,0,own,little,,672,6,car,0,0.0,1.0,0.0,1.0,0.36798695718116925,0.0,0.0,0.0,0.0,1.0,0.0
301,42,female,2,own,little,moderate,3804,36,radio/TV,1,0.0,1.0,0.0,0.0,0.43051692742667425,0.8981999692039327,0.0,0.0,0.0,0.0,0.0
302,37,male,1,own,,rich,1344,24,car,1,1.0,0.0,0.0,1.0,0.6257792271503676,0.0,0.0,0.6257792271503676,0.0,0.0,0.0
303,49,male,2,own,little,little,1038,10,car,0,0.0,1.0,0.0,1.0,0.5083916756465362,0.0,0.0,0.0,0.0,1.0,0.0
304,44,male,2,free,quite rich,,10127,48,car,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
305,33,male,2,own,rich,,1543,6,furniture/equipment,0,0.0,0.0,1.0,0.8139412989371685,0.7021194975727939,0.0,0.0,0.0,0.8139412989371685,0.0,0.7021194975727939
306,24,female,1,rent,,,4811,30,car,0,1.0,0.0,0.0,0.0,0.04421214192223566,1.0,1.0,0.04421214192223566,0.0,0.0,0.0
307,33,male,1,own,moderate,little,727,12,radio/TV,1,0.0,0.0,1.0,1.0,0.3890860268959102,0.0,0.0,0.0,1.0,0.0,0.3890860268959102
308,24,female,2,own,little,moderate,1237,8,furniture/equipment,1,0.0,1.0,0.0,1.0,0.5847319460689625,0.0,0.0,0.0,0.0,1.0,0.0
309,22,male,1,rent,little,moderate,276,9,car,0,0.0,1.0,0.0,1.0,0.21607365523503452,0.0,0.0,0.0,0.0,1.0,0.0
310,40,male,0,free,,moderate,5381,48,vacation/others,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
311,25,male,2,own,moderate,,5511,24,furniture/equipment,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
312,26,female,2,own,little,rich,3749,24,furniture/equipment,0,0.0,1.0,0.0,0.0,0.4516159971414152,0.8649220990077615,0.0,0.0,0.0,0.0,0.0
313,25,male,1,own,little,moderate,685,12,car,1,0.0,1.0,0.0,1.0,0.37297401002283526,0.0,0.0,0.0,0.0,1.0,0.0
314,29,male,1,own,,rich,1494,4,car,0,1.0,0.0,0.0,0.8653039823214843,0.6833221445542066,0.0,0.0,0.6833221445542066,0.0,0.0,0.0
315,31,male,2,own,little,little,2746,36,furniture/equipment,1,0.0,1.0,0.0,0.0,0.836386304848418,0.25805475706667386,0.0,0.0,0.0,0.0,0.0
316,38,male,1,own,little,little,708,12,furniture/equipment,0,0.0,1.0,0.0,1.0,0.38179725735809056,0.0,0.0,0.0,0.0,1.0,0.0
317,48,female,1,own,,moderate,4351,24,furniture/equipment,0,1.0,0.0,0.0,0.0,0.2206770886273416,1.0,1.0,0.2206770886273416,0.0,0.0,0.0
318,32,male,2,own,little,,701,12,education,0,0.0,1.0,0.0,1.0,0.3791119212125781,0.0,0.0,0.0,0.0,1.0,0.0
319,27,female,1,own,little,little,3643,15,furniture/equipment,0,0.0,1.0,0.0,0.0,0.49227965877346136,0.8007865673569586,0.0,0.0,0.0,0.0,0.0
320,28,male,3,own,little,moderate,4249,30,car,1,0.0,1.0,0.0,0.0,0.2598062724619521,1.0,0.0,0.0,0.0,0.0,0.0
321,32,male,2,own,little,little,1938,24,radio/TV,1,0.0,1.0,0.0,0.39989517777788763,0.8536491800695697,0.0,0.0,0.0,0.0,0.39989517777788763,0.0
322,34,male,3,free,little,little,2910,24,car,0,0.0,1.0,0.0,0.0,0.7734727151535541,0.35728331546980285,0.0,0.0,0.0,0.0,0.0
323,28,male,2,own,rich,little,2659,18,furniture/equipment,0,0.0,0.0,1.0,0.0,0.8697611969426446,0.2054152169381847,0.0,0.0,0.0,0.0,0.8697611969426446
324,36,female,2,own,little,,1028,18,car,0,0.0,1.0,0.0,1.0,0.5045554811529469,0.0,0.0,0.0,0.0,1.0,0.0
325,39,male,1,own,little,little,3398,8,car,0,0.0,1.0,0.0,0.0,0.5862664238663982,0.6525487819376501,0.0,0.0,0.0,0.0,0.0
326,49,male,2,rent,,,5801,12,furniture/equipment,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
327,34,female,2,own,rich,,1525,24,car,0,0.0,0.0,1.0,0.8328092234456926,0.6952143474843332,0.0,0.0,0.0,0.8328092234456926,0.0,0.6952143474843332
328,31,male,2,own,little,rich,4473,36,radio/TV,0,0.0,1.0,0.0,0.0,0.1738755158055526,1.0,0.0,0.0,0.0,0.0,0.0
329,28,male,2,own,little,moderate,1068,6,radio/TV,0,0.0,1.0,0.0,1.0,0.519900259127304,0.0,0.0,0.0,0.0,1.0,0.0
330,75,male,3,free,little,little,6615,24,car,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
331,30,female,2,own,moderate,,1864,18,education,1,0.0,0.0,1.0,0.4774633118684871,0.8252613408170092,0.0,0.0,0.0,0.4774633118684871,0.0,0.8252613408170092
332,24,female,3,own,moderate,moderate,7408,60,car,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
333,24,female,1,rent,moderate,,11590,48,car,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
334,23,male,2,rent,little,little,4110,24,furniture/equipment,1,0.0,1.0,0.0,0.0,0.31312937592284285,1.0,0.0,0.0,0.0,0.0,0.0
335,44,male,3,rent,little,little,3384,6,furniture/equipment,1,0.0,1.0,0.0,0.0,0.5916370961574231,0.644078051342261,0.0,0.0,0.0,0.0,0.0
336,23,female,1,own,little,moderate,2101,13,radio/TV,0,0.0,1.0,0.0,0.2290356391729186,0.9161791503150747,0.0,0.0,0.0,0.0,0.2290356391729186,0.0
337,24,female,2,rent,,little,1275,15,domestic appliances,1,1.0,0.0,0.0,1.0,0.5993094851446017,0.0,0.0,0.5993094851446017,0.0,0.0,0.0
338,28,male,2,own,little,little,4169,24,furniture/equipment,0,0.0,1.0,0.0,0.0,0.29049582841066623,1.0,0.0,0.0,0.0,0.0,0.0
339,31,male,1,own,little,moderate,1521,10,furniture/equipment,0,0.0,1.0,0.0,0.837002095558698,0.6936798696868975,0.0,0.0,0.0,0.0,0.837002095558698,0.0
340,24,female,2,free,little,moderate,5743,24,education,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
341,26,female,1,rent,little,little,3599,21,furniture/equipment,0,0.0,1.0,0.0,0.0,0.5091589145452541,0.7741642712000215,0.0,0.0,0.0,0.0,0.0
342,25,male,2,rent,quite rich,moderate,3213,18,radio/TV,0,0.0,0.0,1.0,0.0,0.6572360219977995,0.5406141276414375,0.0,0.0,0.0,0.0,0.6572360219977995
343,33,male,3,own,little,moderate,4439,18,business,0,0.0,1.0,0.0,0.0,0.18691857708375614,1.0,0.0,0.0,0.0,0.0,0.0
344,37,male,1,own,little,rich,3949,10,car,0,0.0,1.0,0.0,0.0,0.37489210726962996,0.9859325360847481,0.0,0.0,0.0,0.0,0.0
345,43,female,1,own,little,,1459,15,radio/TV,0,0.0,1.0,0.0,0.9019916133102813,0.6698954638266441,0.0,0.0,0.0,0.0,0.9019916133102813,0.0
346,23,male,2,own,little,moderate,882,13,radio/TV,0,0.0,1.0,0.0,1.0,0.4485470415465438,0.0,0.0,0.0,0.0,1.0,0.0
